爵床科||Acanthaceae||白接骨属||Asystasia||白接骨||Asystasia neesiana
龙胆科||Gentianaceae||龙胆属||Gentiana||深裂龙胆||Gentiana||damyonensis
龙胆科||Gentianaceae||龙胆属||Gentiana||美龙胆||Gentiana||decorata
龙胆科||Gentianaceae||龙胆属||Gentiana||无尾尖龙胆||Gentiana||ecaudata
龙胆科||Gentianaceae||龙胆属||Gentiana||直萼龙胆||Gentiana||erectosepala
龙胆科||Gentianaceae||龙胆属||Gentiana||滇西龙胆||Gentiana||georgei
龙胆科||Gentianaceae||龙胆属||Gentiana||扭果柄龙胆||Gentiana||harrowiana
龙胆科||Gentianaceae||龙胆属||Gentiana||六叶龙胆||Gentiana||hexaphylla
龙胆科||Gentianaceae||龙胆属||Gentiana||全萼秦艽||Gentiana||lhassica
龙胆科||Gentianaceae||龙胆属||Gentiana||华南龙胆||Gentiana||loureiroi
龙胆科||Gentianaceae||龙胆属||Gentiana||寡流苏龙胆||Gentiana||mairei
龙胆科||Gentianaceae||龙胆属||Gentiana||女娄叶龙胆||Gentiana||melandriifolia
龙胆科||Gentianaceae||龙胆属||Gentiana||小齿龙胆||Gentiana||microdonta
龙胆科||Gentianaceae||龙胆属||Gentiana||钟花龙胆||Gentiana||nanobella
龙胆科||Gentianaceae||龙胆属||Gentiana||云雾龙胆||Gentiana||nubigena
龙胆科||Gentianaceae||龙胆属||Gentiana||流苏龙胆||Gentiana||panthaica
龙胆科||Gentianaceae||龙胆属||Gentiana||叶萼龙胆||Gentiana||phyllocalyx
龙胆科||Gentianaceae||龙胆属||Gentiana||着色龙胆||Gentiana||picta
龙胆科||Gentianaceae||龙胆属||Gentiana||偏翅龙胆||Gentiana||pudica
龙胆科||Gentianaceae||龙胆属||Gentiana||岷县龙胆||Gentiana||purdomii
龙胆科||Gentianaceae||龙胆属||Gentiana||红花龙胆||Gentiana||rhodantha
龙胆科||Gentianaceae||龙胆属||Gentiana||滇龙胆草||Gentiana||rigescens
龙胆科||Gentianaceae||龙胆属||Gentiana||钻萼龙胆||Gentiana||subuliformis
龙胆科||Gentianaceae||龙胆属||Gentiana||大花龙胆||Gentiana||szechenyii
龙胆科||Gentianaceae||龙胆属||Gentiana||三歧龙胆||Gentiana||trichotoma
龙胆科||Gentianaceae||龙胆属||Gentiana||乌奴龙胆||Gentiana||urnula
龙胆科||Gentianaceae||龙胆属||Gentiana||蓝玉簪龙胆||Gentiana||veitchiorum
龙胆科||Gentianaceae||龙胆属||Gentiana||矮龙胆||Gentiana||wardii
龙胆科||Gentianaceae||龙胆属||Gentiana||露萼龙胆||Gentiana||wardii||var.||emergens
龙胆科||Gentianaceae||龙胆属||Gentiana||云南龙胆||Gentiana||yunnanensis
龙胆科||Gentianaceae||龙胆属||Gentiana||扁蕾||Gentianopsis||barbata
龙胆科||Gentianaceae||假龙胆属||Gentianella||异萼假龙胆||Gentianella||anomala
龙胆科||Gentianaceae||假龙胆属||Gentianella||紫红假龙胆||Gentianella||arenaria
龙胆科||Gentianaceae||假龙胆属||Gentianella||矮假龙胆||Gentianella||pygmaea
龙胆科||Gentianaceae||扁蕾属||Gentianopsis||大花扁蕾||Gentianopsis||grandis
龙胆科||Gentianaceae||花锚属||Halenia||椭圆叶花锚||Halenia||elliptica||var.||elliptica
龙胆科||Gentianaceae||肋柱花属||Lomatogonium||肋柱花||Lomatogonium||carinthiacum
龙胆科||Gentianaceae||肋柱花属||Lomatogonium||圆叶肋柱花||Lomatogonium||oreocharis
龙胆科||Gentianaceae||大钟花属||Megacodon||大钟花||Megacodon||stylophorus
龙胆科||Gentianaceae||獐牙菜属||Swertia||细辛叶獐牙菜||Swertia||asarifolia
龙胆科||Gentianaceae||獐牙菜属||Swertia||獐牙菜||Swertia||bimaculata
龙胆科||Gentianaceae||獐牙菜属||Swertia||圈纹獐牙菜||Swertia||cincta
龙胆科||Gentianaceae||獐牙菜属||Swertia||紫萼獐牙菜||Swertia||forrestii
龙胆科||Gentianaceae||獐牙菜属||Swertia||大籽獐牙菜||Swertia||macrosperma
龙胆科||Gentianaceae||獐牙菜属||Swertia||斜茎獐牙菜||Swertia||patens
龙胆科||Gentianaceae||獐牙菜属||Swertia||大药獐牙菜||Swertia||tibetica
龙胆科||Gentianaceae||黄秦艽属||Veratrilla||黄秦艽||Veratrilla||baillonii
老鹳草科||Geraniaceae||老鹳草属||Geranium||长根老鹳草||Geranium||donianum
老鹳草科||Geraniaceae||老鹳草属||Geranium||圆柱根老鹳草||Geranium||farreri
老鹳草科||Geraniaceae||老鹳草属||Geranium||萝卜根老鹳草||Geranium||napuligerum
老鹳草科||Geraniaceae||老鹳草属||Geranium||尼泊尔老鹳草||Geranium||nepalense
老鹳草科||Geraniaceae||老鹳草属||Geranium||二色老鹳草||Geranium||ocellatum
老鹳草科||Geraniaceae||老鹳草属||Geranium||甘青老鹳草||Geranium||pylzowianum
老鹳草科||Geraniaceae||老鹳草属||Geranium||云南老鹳草||Geranium||yunnanense
苦苣苔科||Gesneriaceae||芒毛苣苔属||Aeschynanthus||束花芒毛苣苔||Aeschynanthus||hookeri
苦苣苔科||Gesneriaceae||芒毛苣苔属||Aeschynanthus||矮芒毛苣苔||Aeschynanthus||humilis
苦苣苔科||Gesneriaceae||直瓣苣苔属||Ancylostemon||泡叶直瓣苣苔||Ancylostemon||bullatus
苦苣苔科||Gesneriaceae||粗筒苣苔属||Briggsia||粗筒苣苔||Briggsia||amabilis
苦苣苔科||Gesneriaceae||唇柱苣苔属||Chirita||钩序唇柱苣苔||Chirita||hamosa
苦苣苔科||Gesneriaceae||唇柱苣苔属||Chirita||大叶唇柱苣苔||Chirita||macrophylla
苦苣苔科||Gesneriaceae||唇柱苣苔属||Chirita||斑叶唇柱苣苔||Chirita||pumila
苦苣苔科||Gesneriaceae||珊瑚苣苔属||Corallodiscus||西藏珊瑚苣苔||Corallodiscus||lanuginosus
苦苣苔科||Gesneriaceae||漏斗苣苔属||Didissandra||大叶锣||Didissandra||sesquifolia
苦苣苔科||Gesneriaceae||吊石苣苔属||Lysionotus||齿叶吊石苣苔||Lysionotus||serratus
苦苣苔科||Gesneriaceae||蛛毛苣苔属||Paraboea||锈色蛛毛苣苔||Paraboea||rufescens
苦苣苔科||Gesneriaceae||长冠苣苔属||Rhabdothamnopsis||长冠苣苔||Rhabdothamnopsis||sinensis
苦苣苔科||Gesneriaceae||尖舌苣苔属||Rhynchoglossum||尖舌苣苔||Rhynchoglossum||obliquum
苦苣苔科||Gesneriaceae||线柱苣苔属||Rhynchotechum||椭圆线柱苣苔||Rhynchotechum||ellipticum
苦苣苔科||Gesneriaceae||线柱苣苔属||Rhynchotechum||毛线柱苣苔||Rhynchotechum||vestitum
苦苣苔科||Gesneriaceae||短檐苣苔属||Tremacron||短檐苣苔||Tremacron||forrestii
买麻藤科||Gnetaceae||买麻藤属||Gnetum||买麻藤||Gnetum||montanum
茶藨子科||Grossulariaceae||茶(藨)子属||Ribes||长刺茶藨子||Ribes||alpestre
茶藨子科||Grossulariaceae||茶(藨)子属||Ribes||宝兴茶藨子||Ribes||moupinense
茶藨子科||Grossulariaceae||茶(藨)子属||Ribes||青海茶藨子||Ribes||pseudofasciculatum
藤黄科||Guttiferae||黄牛木属||Cratoxylum||红芽木||Cratoxylum||formosum||subsp.||pruniflorum
小二仙草科||Haloragaceae||小二仙草属||Gonocarpus||小二仙草||Gonocarpus||micranthus
小二仙草科||Haloragaceae||狐尾藻属||Myriophyllum||粉绿狐尾藻||Myriophyllum||aquaticum
小二仙草科||Haloragaceae||狐尾藻属||Myriophyllum||穗状狐尾藻||Myriophyllum||spicatum
小二仙草科||Haloragaceae||狐尾藻属||Myriophyllum||狐尾藻||Myriophyllum||verticillatum
金缕梅科||Hamamelidaceae||蜡瓣花属||Corylopsis||白背瑞木||Corylopsis||multiflora||var.||nivea
金缕梅科||Hamamelidaceae||檵木属||Loropetalum||檵木||Loropetalum||chinense
金缕梅科||Hamamelidaceae||水丝梨属||Sycopsis||三脉水丝梨||Sycopsis||triplinervia
翅子藤科||Hippocrateaceae||扁蒴藤属||Pristimera||风车果||Pristimera||cambodiana
杉叶藻科||Hippuridaceae||杉叶藻属||Hippuris||杉叶藻||Hippuris||vulgaris
绣球科||Hydrangeaceae||溲疏属||Deutzia||褐毛溲疏||Deutzia||pilosa
绣球科||Hydrangeaceae||常山属||Dichroa||常山||Dichroa||febrifuga
绣球科||Hydrangeaceae||钻地风属||Schizophragma||椭圆钻地风||Schizophragma||elliptifolium
水鳖科||Hydrocharitaceae||水筛属||Blyxa||水筛||Blyxa||japonica
水鳖科||Hydrocharitaceae||黑藻属||Hydrilla||黑藻||Hydrilla||verticillata
水鳖科||Hydrocharitaceae||水鳖属||Hydrocharis||水鳖||Hydrocharis||dubia
水鳖科||Hydrocharitaceae||海菜花属||Ottelia||海菜花||Ottelia||acuminata
水鳖科||Hydrocharitaceae||苦草属||Vallisneria||苦草||Vallisneria||natans
金丝桃科||Hypericaceae||金丝桃属||Hypericum||地耳草||Hypericum||japonicum
茶茱萸科||Icacinaceae||假柴龙树属||Nathapodytes||假柴龙树||Nothapodytes||tomentosa
茶茱萸科||Icacinaceae||心翼果属||Peripterygium||心翼果||Peripterygium||quinquelobum
八角科||Illiciaceae||八角属||Illicium||野八角||Illicium||simonsii
鸢尾科||Iridaceae||射干属||Belamcanda||射干||Belamcanda||chinensis
鸢尾科||Iridaceae||鸢尾属||Iris||西南鸢尾||Iris||bulleyana
鸢尾科||Iridaceae||鸢尾属||Iris||扁竹兰||Iris||confusa
鸢尾科||Iridaceae||鸢尾属||Iris||库门鸢尾||Iris||kemaonensis
鸢尾科||Iridaceae||鸢尾属||Iris||卷鞘鸢尾||Iris||potaninii
水韭科||Isoetaceae||水韭属||Isoetes||高寒水韭||Isoetes||hypsophila
水韭科||Isoetaceae||水韭属||Isoetes||云贵水韭||Isoetes||yunguiensis
胡桃科||Juglandaceae||枫杨属||Pterocarya||枫杨||Pterocarya||stenoptera
灯心草科||Juncaceae||灯心草属||Juncus||翅茎灯心草||Juncus||alatus
灯心草科||Juncaceae||灯心草属||Juncus||葱状灯心草||Juncus||allioides
灯心草科||Juncaceae||灯心草属||Juncus||走茎灯心草||Juncus||amplifolius
灯心草科||Juncaceae||灯心草属||Juncus||短柱灯心草||Juncus||brachystigma
灯心草科||Juncaceae||灯心草属||Juncus||星状灯心草||Juncus||disastrophanthus
灯心草科||Juncaceae||灯心草属||Juncus||灯心草||Juncus||effusus
灯心草科||Juncaceae||灯心草属||Juncus||片髓灯心草||Juncus||inflexus
灯心草科||Juncaceae||灯心草属||Juncus||金灯心草||Juncus||kingii
灯心草科||Juncaceae||灯心草属||Juncus||米拉山灯心草||Juncus||milashanensis
灯心草科||Juncaceae||灯心草属||Juncus||笄石菖||Juncus||prismatocarpus
灯心草科||Juncaceae||灯心草属||Juncus||长柱灯心草||Juncus||przewalskii
灯心草科||Juncaceae||灯心草属||Juncus||锡金灯心草||Juncus||sikkimensis
灯心草科||Juncaceae||灯心草属||Juncus||枯灯心草||Juncus||sphacelatus
灯心草科||Juncaceae||灯心草属||Juncus||展苞灯心草||Juncus||thomsonii
灯心草科||Juncaceae||灯心草属||Juncus||单叶灯心草||Juncus||unifolius
灯心草科||Juncaceae||地杨梅属||Luzula||地杨梅||Luzula||campestris
灯心草科||Juncaceae||地杨梅属||Luzula||中国地杨梅||Luzula||effusa||var.||chinensis
灯心草科||Juncaceae||地杨梅属||Luzula||羽毛地杨梅||Luzula||plumosa
水麦冬科||Juncaginaceae||水麦冬属||Triglochin||水麦冬||Triglochin||palustre
水麦冬科||Juncaginaceae||水麦冬属||Triglochin||水麦冬||Triglochin||palustris
唇形科||Lamiaceae||藿香属||Agastache||藿香||Agastache||rugosa
唇形科||Lamiaceae||筋骨草属||Ajuga||九味一枝蒿||Ajuga||bracteosa
唇形科||Lamiaceae||筋骨草属||Ajuga||康定筋骨草||Ajuga||campylanthoides
唇形科||Lamiaceae||筋骨草属||Ajuga||金疮小草||Ajuga||decumbens
唇形科||Lamiaceae||筋骨草属||Ajuga||痢止蒿||Ajuga||forrestii
唇形科||Lamiaceae||筋骨草属||Ajuga||齿苞筋骨草||Ajuga||lupulina||var.||major
唇形科||Lamiaceae||筋骨草属||Ajuga||紫背金盘||Ajuga||nipponensis
唇形科||Lamiaceae||筋骨草属||Ajuga||高山筋骨草||Ajuga||nubigena
唇形科||Lamiaceae||水棘针属||Amethystea||水棘针||Amethystea||caerulea
唇形科||Lamiaceae||排草香属||Anisochilus||异唇花||Anisochilus||pallidus
唇形科||Lamiaceae||广防风属||Anisomeles||广防风||Anisomeles||indica
唇形科||Lamiaceae||铃子香属||Chelonopsis||浙江铃子香||Chelonopsis||chekiangensis
唇形科||Lamiaceae||铃子香属||Chelonopsis||多毛铃子香||Chelonopsis||mollissima
唇形科||Lamiaceae||风轮菜属||Clinopodium||细风轮菜||Clinopodium||gracile
唇形科||Lamiaceae||风轮菜属||Clinopodium||寸金草||Clinopodium||megalanthum
唇形科||Lamiaceae||羽萼木属||Colebrookea||羽萼木||Colebrookea||oppositifolia
唇形科||Lamiaceae||簇序草属||Craniotome||簇序草||Craniotome||furcata
唇形科||Lamiaceae||青兰属||Dracocephalum||皱叶毛建草||Dracocephalum||bullatum
唇形科||Lamiaceae||青兰属||Dracocephalum||松叶青兰||Dracocephalum||forrestii
唇形科||Lamiaceae||青兰属||Dracocephalum||白花枝子花||Dracocephalum||heterophyllum
唇形科||Lamiaceae||青兰属||Dracocephalum||小花毛建草||Dracocephalum||microflorum
唇形科||Lamiaceae||青兰属||Dracocephalum||绒叶毛建草||Dracocephalum||velutinum
唇形科||Lamiaceae||青兰属||Dracocephalum||美花毛建草||Dracocephalum||wallichii
唇形科||Lamiaceae||水蜡烛属||Dysophylla||水虎尾||Dysophylla||stellata
唇形科||Lamiaceae||水蜡烛属||Dysophylla||思茅水蜡烛||Dysophylla||szemaoensis
唇形科||Lamiaceae||香薷属||Elsholtzia||东紫苏||Elsholtzia||bodinieri
唇形科||Lamiaceae||香薷属||Elsholtzia||密花香薷||Elsholtzia||densa
唇形科||Lamiaceae||香薷属||Elsholtzia||黄花香薷||Elsholtzia||flava
唇形科||Lamiaceae||香薷属||Elsholtzia||鸡骨柴||Elsholtzia||fruticosa
唇形科||Lamiaceae||香薷属||Elsholtzia||水香薷||Elsholtzia||kachinensis
唇形科||Lamiaceae||香薷属||Elsholtzia||大黄药||Elsholtzia||penduliflora
唇形科||Lamiaceae||绵参属||Eriophyton||孙氏绵参||Eriophyton||sunhangii
唇形科||Lamiaceae||绵参属||Eriophyton||绵参||Eriophyton||wallichii
唇形科||Lamiaceae||鼬瓣花属||Galeopsis||鼬瓣花||Galeopsis||bifida
唇形科||Lamiaceae||活血丹属||Glechoma||活血丹||Glechoma||longituba
唇形科||Lamiaceae||四轮香属||Hanceola||四轮香||Hanceola||sinensis
唇形科||Lamiaceae||香茶菜属||Isodon||线纹香茶菜||Isodon||lophanthoides
唇形科||Lamiaceae||香简草属||Keiskea||香简草||Keiskea||szechuanensis
唇形科||Lamiaceae||动蕊花属||Kinostemon||动蕊花||Kinostemon||ornatum
唇形科||Lamiaceae||独一味属||Lamiophlomis||独一味||Lamiophlomis||rotata
唇形科||Lamiaceae||绣球防风属||Leucas||绣球防风||Leucas||ciliata
唇形科||Lamiaceae||绣球防风属||Leucas||白绒草||Leucas||mollissima
唇形科||Lamiaceae||地笋属||Lycopus||地笋||Lycopus||lucidus
唇形科||Lamiaceae||扭连钱属||Marmoritis||扭连钱||Marmoritis||complanatum
唇形科||Lamiaceae||扭连钱属||Marmoritis||褪色扭连钱||Marmoritis||decolorans
唇形科||Lamiaceae||龙头草属||Meehania||华西龙头草||Meehania||fargesii
唇形科||Lamiaceae||薄荷属||Mentha||薄荷||Mentha||canadensis
唇形科||Lamiaceae||荆芥属||Nepeta||蓝花荆芥||Nepeta||coerulescens
唇形科||Lamiaceae||荆芥属||Nepeta||藏荆芥||Nepeta||hemsleyana
唇形科||Lamiaceae||荆芥属||Nepeta||多花荆芥||Nepeta||stewartiana
唇形科||Lamiaceae||荆芥属||Nepeta||圆齿荆芥||Nepeta||wilsonii
唇形科||Lamiaceae||荆芥属||Nepeta||征镒荆芥||Nepeta||wuana
唇形科||Lamiaceae||钩萼草属||Notochaete||钩萼草||Notochaete||hamosa
唇形科||Lamiaceae||牛至属||Origanum||牛至||Origanum||vulgare
唇形科||Lamiaceae||假糙苏属||Paraphlomis||假糙苏||Paraphlomis||javanica
唇形科||Lamiaceae||糙苏属||Phlomis||丽江糙苏||Phlomis||likiangensis
唇形科||Lamiaceae||糙苏属||Phlomis||黑花糙苏||Phlomis||melanantha
唇形科||Lamiaceae||糙苏属||Phlomis||独一味||Phlomis||rotata
唇形科||Lamiaceae||刺蕊草属||Pogostemon||黑刺蕊草||Pogostemon||nigrescens
唇形科||Lamiaceae||迷迭香属||Rosmarinus||迷迭香||Rosmarinus||officinalis
唇形科||Lamiaceae||钩子木属||Rostrinucula||钩子木||Rostrinucula||dependens
唇形科||Lamiaceae||掌叶石蚕属||Rubiteucris||掌叶石蚕||Rubiteucris||palmata
唇形科||Lamiaceae||鼠尾草属||Salvia||短冠鼠尾草||Salvia||brachyloma
唇形科||Lamiaceae||鼠尾草属||Salvia||圆苞鼠尾草||Salvia||cyclostegia
唇形科||Lamiaceae||鼠尾草属||Salvia||毛地黄鼠尾草||Salvia||digitaloides
唇形科||Lamiaceae||鼠尾草属||Salvia||雪山鼠尾草||Salvia||evansiana
唇形科||Lamiaceae||鼠尾草属||Salvia||葶花雪山鼠尾草||Salvia||evansiana||var.||scaposa
唇形科||Lamiaceae||鼠尾草属||Salvia||黄花鼠尾草||Salvia||flava
唇形科||Lamiaceae||鼠尾草属||Salvia||东川鼠尾草||Salvia||mairei
唇形科||Lamiaceae||鼠尾草属||Salvia||荔枝草||Salvia||plebeia
唇形科||Lamiaceae||鼠尾草属||Salvia||甘西鼠尾草||Salvia||przewalskii
唇形科||Lamiaceae||鼠尾草属||Salvia||椴叶鼠尾草||Salvia||tiliifolia
唇形科||Lamiaceae||鼠尾草属||Salvia||西藏鼠尾草||Salvia||wardii
唇形科||Lamiaceae||黄芩属||Scutellaria||滇黄芩||Scutellaria||amoena
唇形科||Lamiaceae||黄芩属||Scutellaria||灰毛滇黄芩||Scutellaria||amoena||var.||cinerea
唇形科||Lamiaceae||黄芩属||Scutellaria||半枝莲||Scutellaria||barbata
唇形科||Lamiaceae||黄芩属||Scutellaria||异色黄芩||Scutellaria||discolor
唇形科||Lamiaceae||黄芩属||Scutellaria||连翘叶黄芩||Scutellaria||hypericifolia
唇形科||Lamiaceae||黄芩属||Scutellaria||缩茎韩信草||Scutellaria||indica||var.||subacaulis
唇形科||Lamiaceae||黄芩属||Scutellaria||永泰黄芩||Scutellaria||inghokensis
唇形科||Lamiaceae||黄芩属||Scutellaria||丽江黄芩||Scutellaria||likiangensis
唇形科||Lamiaceae||黄芩属||Scutellaria||缙云黄芩||Scutellaria||tsinyunensis
木通科||Lardizabalaceae||猫儿屎属||Decaisnea||猫儿屎||Decaisnea||insignis
木通科||Lardizabalaceae||八月瓜属||Holboellia||八月瓜||Holboellia||latifolia
木通科||Lardizabalaceae||串果藤属||Sinofranchetia||串果藤||Sinofranchetia||chinensis
樟科||Lauraceae||山胡椒属||Lindera||香叶树||Lindera||communis
樟科||Lauraceae||山胡椒属||Lindera||三桠乌药||Lindera||obtusiloba
樟科||Lauraceae||山胡椒属||Lindera||三股筋香||Lindera||thomsonii
樟科||Lauraceae||木姜子属||Litsea||毛叶木姜子||Litsea||mollis
樟科||Lauraceae||润楠属||Machilus||长梗润楠||Machilus||longipedicellata
樟科||Lauraceae||润楠属||Machilus||绒毛润楠||Machilus||velutina
樟科||Lauraceae||楠属||Phoebe||长毛楠||Phoebe||forrestii
火筒树科||Leeaceae||火筒树属||Leea||火筒树||Leea||indica
浮萍科||Lemnaceae||浮萍属||Lemna||浮萍||Lemna||minor
浮萍科||Lemnaceae||紫萍属||Spirodela||紫萍||Spirodela||polyrrhiza
狸藻科||Lentibulariaceae||捕虫堇属||Pinguicula||高山捕虫堇||Pinguicula||alpina
狸藻科||Lentibulariaceae||狸藻属||Utricularia||黄花狸藻||Utricularia||aurea
狸藻科||Lentibulariaceae||狸藻属||Utricularia||挖耳草||Utricularia||bifida
百合科||Liliaceae||大百合属||Cardiocrinum||大百合||Cardiocrinum||giganteum
百合科||Liliaceae||万寿竹属||Disporum||长蕊万寿竹||Disporum||bodinieri
百合科||Liliaceae||万寿竹属||Disporum||万寿竹||Disporum||cantoniense
百合科||Liliaceae||鹭鸶草属||Diuranthera||鹭鸶草||Diuranthera||major
百合科||Liliaceae||贝母属||Fritillaria||川贝母||Fritillaria||cirrhosa
百合科||Liliaceae||贝母属||Fritillaria||梭砂贝母||Fritillaria||delavayi
百合科||Liliaceae||萱草属||Hemerocallis||萱草||Hemerocallis||fulva
百合科||Liliaceae||百合属||Lilium||尖被百合||Lilium||lophophorum
百合科||Liliaceae||洼瓣花属||Lloydia||尖果洼瓣花||Lloydia||oxycarpa
百合科||Liliaceae||洼瓣花属||Lloydia||洼瓣花||Lloydia||serotina
百合科||Liliaceae||洼瓣花属||Lloydia||矮小洼瓣花||Lloydia||serotina||var.||parva
百合科||Liliaceae||洼瓣花属||Lloydia||云南洼瓣花||Lloydia||yunnanensis
百合科||Liliaceae||豹子花属||Nomocharis||开瓣豹子花||Nomocharis||aperta
百合科||Liliaceae||豹子花属||Nomocharis||豹子花||Nomocharis||pardanthina
百合科||Liliaceae||假百合属||Notholirion||假百合||Notholirion||bulbuliferum
百合科||Liliaceae||重楼属||Paris||狭叶重楼||Paris||polyphylla||var.||stenophylla
百合科||Liliaceae||重楼属||Paris||滇重楼（变种）||Paris||polyphylla||var.||yunnanensis
百合科||Liliaceae||吉祥草属||Reineckia||吉祥草||Reineckea||carnea
百合科||Liliaceae||鹿药属||Smilacina||管花鹿药||Smilacina||henryi
百合科||Liliaceae||鹿药属||Smilacina||窄瓣鹿药||Smilacina||paniculata
百合科||Liliaceae||菝葜属||Smilax||长托菝葜||Smilax||ferox
百合科||Liliaceae||菝葜属||Smilax||粗糙菝葜||Smilax||lebrunii
百合科||Liliaceae||扭柄花属||Streptopus||腋花扭柄花||Streptopus||simplex
百合科||Liliaceae||岩菖蒲属||Tofieldia||叉柱岩菖蒲||Tofieldia||divergens
百合科||Liliaceae||油点草属||Tricyrtis||油点草||Tricyrtis||macropoda
百合科||Liliaceae||藜芦属||Veratrum||毛叶藜芦||Veratrum||grandiflorum
百合科||Liliaceae||丫蕊花属||Ypsilandra||丫蕊花||Ypsilandra||thibetica
半边莲科||Lobeliaceae||半边莲属||Lobelia||半边莲||Lobelia||chinensis
半边莲科||Lobeliaceae||半边莲属||Lobelia||狭叶山梗菜||Lobelia||colorata
半边莲科||Lobeliaceae||半边莲属||Lobelia||铜锤玉带草||Lobelia||nummularia
马钱科||Loganiaceae||醉鱼草属||Buddleja||皱叶醉鱼草||Buddleja||crispa
马钱科||Loganiaceae||醉鱼草属||Buddleja||紫花醉鱼草||Buddleja||fallowiana
马钱科||Loganiaceae||醉鱼草属||Buddleja||醉鱼草||Buddleja||lindleyana
桑寄生科||Loranthaceae||鞘花属||Macrosolen||鞘花||Macrosolen||cochinchinensis
桑寄生科||Loranthaceae||钝果寄生属||Taxillus||柳叶钝果寄生||Taxillus||delavayi
石松科||Lycopodiaceae||石杉属||Huperzia||南川石杉||Huperzia||nanchuanensis
石松科||Lycopodiaceae||石杉属||Huperzia||蛇足石杉||Huperzia||serrata
石松科||Lycopodiaceae||石松属||Lycopodium||扁枝石松||Lycopodium||complanatum
石松科||Lycopodiaceae||石松属||Lycopodium||石松||Lycopodium||japonicum
石松科||Lycopodiaceae||石松属||Lycopodium||笔直石松||Lycopodium||verticale
千屈菜科||Lythraceae||水苋菜属||Ammannia||水苋菜||Ammannia||baccifera
千屈菜科||Lythraceae||千屈菜属||Lythrum||千屈菜||Lythrum||salicaria
千屈菜科||Lythraceae||节节菜属||Rotala||圆叶节节菜||Rotala||rotundifolia
木兰科||Magnoliaceae||木兰属||Magnolia||白玉兰||Magnolia||denudata
木兰科||Magnoliaceae||木兰属||Magnolia||西康玉兰||Magnolia||wilsonii
木兰科||Magnoliaceae||含笑属||Michelia||野含笑||Michelia||skinneriana
木兰科||Magnoliaceae||天女花属||Oyama||天女花||Oyama||sieboldii
木兰科||Magnoliaceae||合果木属||Paramichelia||合果木||Paramichelia||baillonii
金虎尾科||Malpighiaceae||盾翅藤属||Aspidopterys||倒心盾翅藤||Aspidopterys||obcordata
锦葵科||Malvaceae||秋葵属||Abelmoschus||长毛黄葵||Abelmoschus||crinitus
锦葵科||Malvaceae||秋葵属||Abelmoschus||糊麻||Abelmoschus||esculentus
锦葵科||Malvaceae||秋葵属||Abelmoschus||黄蜀葵||Abelmoschus||manihot
锦葵科||Malvaceae||秋葵属||Abelmoschus||刚毛黄蜀葵||Abelmoschus||manihot||var.||pungens
锦葵科||Malvaceae||秋葵属||Abelmoschus||芙蓉麻||Abelmoschus||moschatus
锦葵科||Malvaceae||秋葵属||Abelmoschus||木里秋葵||Abelmoschus||muliensis
锦葵科||Malvaceae||秋葵属||Abelmoschus||箭叶秋葵||Abelmoschus||sagittifolius
锦葵科||Malvaceae||苘麻属||Abutilon||苘麻||Abutilon||theophrasti
锦葵科||Malvaceae||蜀葵属||Althaea||蜀葵||Althaea||rosea
锦葵科||Malvaceae||木槿属||Hibiscus||野西瓜苗||Hibiscus||trionum
锦葵科||Malvaceae||翅果麻属||Kydia||翅果麻||Kydia||calycina
竹芋科||Marantaceae||再力花属||Thalia||再力花||Thalia||dealbata
蘋科||Marsileaceae||蘋属||Marsilea||南国田字草||Marsilea||minuta
野牡丹科||Melastomataceae||金锦香属||Osbeckia||星毛金锦香||Osbeckia||sikkimensis
野牡丹科||Melastomataceae||肉穗草属||Sarcopyramis||肉穗草||Sarcopyramis||bodinieri
野牡丹科||Melastomataceae||肉穗草属||Sarcopyramis||楮头红||Sarcopyramis||napalensis
野牡丹科||Melastomataceae||肉穗草属||Sarcopyramis||楮头红||Sarcopyramis||nepalensis
野牡丹科||Melastomataceae||蜂斗草属||Sonerila||海棠叶蜂斗草||Sonerila||plagiocardia
楝科||Meliaceae||麻楝属||Chukrasia||麻楝||Chukrasia||tabularis
楝科||Meliaceae||楝属||Melia||楝||Melia||azedarach
楝科||Meliaceae||鹧鸪花属||Trichilia||鹧鸪花||Trichilia||connaroides
睡菜科||Menyanthaceae||睡菜属||Menyanthes||睡菜||Menyanthes||trifoliata
睡菜科||Menyanthaceae||荇菜属||Nymphoides||金银莲花||Nymphoides||indica
睡菜科||Menyanthaceae||荇菜属||Nymphoides||莕菜||Nymphoides||peltata
桑科||Moraceae||构属||Broussonetia||藤构||Broussonetia||kaempferi||var.||australis
桑科||Moraceae||榕属||Ficus||黄毛榕||Ficus||esquiroliana
桑科||Moraceae||榕属||Ficus||瘦柄榕||Ficus||ischnopoda
芭蕉科||Musaceae||地涌金莲属||Musella||地涌金莲||Musella||lasiocarpa
杨梅科||Myricaceae||杨梅属||Myrica||毛杨梅||Myrica||esculenta
紫金牛科||Myrsinaceae||杜茎山属||Maesa||皱叶杜茎山||Maesa||rugosa
紫金牛科||Myrsinaceae||铁仔属||Myrsine||铁仔||Myrsine||africana
紫金牛科||Myrsinaceae||铁仔属||Myrsine||针齿铁仔||Myrsine||semiserrata
桃金娘科||Myrtaceae||子楝树属||Decaspermum||五瓣子楝树||Decaspermum||parviflorum
桃金娘科||Myrtaceae||蒲桃属||Syzygium||赤楠||Syzygium||buxifolium
